timestamp,fear_greed_value,fear_greed_classification,exchange_volume_btc,perp_funding_rate_btc,m2_supply,m2_supply_month_pct_change,gld_etf_price_gold,futures_price_gold,price_btc,dxy_usd_index
3/30/19,57,Greed,19509.2926,,14513.9,0.29992052797069846,121.85000101725261,1291.4666748046875,4106.660156,97.28
3/31/19,56,Greed,13525.08743,,14513.9,0.29992052797069846,121.68999989827473,1289.933349609375,4105.404297,97.28
4/1/19,62,Greed,25507.06764,,14548.1,0.2356361832450249,121.52999877929688,1288.4000244140625,4158.183105,97.23
4/2/19,60,Greed,105383.6393,,14548.1,0.2356361832450249,121.9800033569336,1290,4879.87793,97.36
4/3/19,71,Greed,109890.1257,,14548.1,0.2356361832450249,121.80000305175781,1289.9000244140625,4973.021973,97.09
4/4/19,61,Greed,61054.25417,,14548.1,0.2356361832450249,122.11000061035156,1289,4922.798828,97.31
4/5/19,59,Greed,39768.55281,,14548.1,0.2356361832450249,121.9800033569336,1290.4000244140625,5036.681152,97.39
4/6/19,65,Greed,41770.84231,,14548.1,0.2356361832450249,122.15666961669922,1292.6333414713542,5059.817383,97.39
4/7/19,69,Greed,37615.4868,,14548.1,0.2356361832450249,122.33333587646484,1294.8666585286458,5198.896973,97.39
4/8/19,65,Greed,50178.43078,,14548.1,0.2356361832450249,122.51000213623047,1297.0999755859375,5289.770996,97.05
4/9/19,64,Greed,34067.01231,,14548.1,0.2356361832450249,123.1500015258789,1303.5,5204.958496,97.01
4/10/19,62,Greed,40073.62047,,14548.1,0.2356361832450249,123.52999877929688,1309.0999755859375,5324.551758,96.95
4/11/19,65,Greed,54696.60069,,14548.1,0.2356361832450249,121.94999694824219,1288.5999755859375,5064.487793,97.18
4/12/19,42,Fear,33276.67861,,14548.1,0.2356361832450249,121.83000183105469,1290.5999755859375,5089.539063,96.97
4/13/19,62,Greed,17292.4568,,14548.1,0.2356361832450249,121.75333404541016,1289.3333333333333,5096.586426,96.97
4/14/19,51,Neutral,18281.60774,,14548.1,0.2356361832450249,121.67666625976562,1288.0666910807292,5167.722168,96.97
4/15/19,60,Greed,29057.19158,,14548.1,0.2356361832450249,121.5999984741211,1286.800048828125,5067.108398,96.94
4/16/19,50,Neutral,24242.22949,,14548.1,0.2356361832450249,120.51000213623047,1272.5999755859375,5235.55957,97.04
4/17/19,61,Greed,23307.53613,,14548.1,0.2356361832450249,120.27999877929688,1272.199951171875,5251.937988,97.01
4/18/19,64,Greed,22619.239,,14548.1,0.2356361832450249,120.37000274658203,1271.9000244140625,5298.385742,97.47
4/19/19,61,Greed,24611.23632,,14548.1,0.2356361832450249,120.37000274658203,1272.3000183105469,5303.8125,97.38
4/20/19,62,Greed,19168.90827,,14548.1,0.2356361832450249,120.37000274658203,1272.7000122070312,5337.88623,97.38
4/21/19,62,Greed,25549.57094,,14548.1,0.2356361832450249,120.37000274658203,1273.1000061035156,5314.53125,97.38
4/22/19,61,Greed,29563.85231,,14548.1,0.2356361832450249,120.37000274658203,1273.5,5399.365234,97.29
4/23/19,68,Greed,41262.10392,,14548.1,0.2356361832450249,120.12000274658203,1269.300048828125,5572.362305,97.64
4/24/19,65,Greed,48224.15241,,14548.1,0.2356361832450249,120.47000122070312,1275.5,5464.866699,98.17
4/25/19,58,Greed,49636.08995,,14548.1,0.2356361832450249,120.56999969482422,1275.800048828125,5210.515625,98.2
4/26/19,41,Fear,48912.29451,,14548.1,0.2356361832450249,121.37000274658203,1284.9000244140625,5279.348145,98.01
4/27/19,42,Fear,15422.89694,,14548.1,0.2356361832450249,121.19000244140625,1282.8000081380208,5268.291016,98.01
4/28/19,40,Fear,14371.43387,,14548.1,0.2356361832450249,121.01000213623047,1280.6999918619792,5285.13916,98.01
4/29/19,42,Fear,19918.13508,,14548.1,0.2356361832450249,120.83000183105469,1278.5999755859375,5247.352539,97.86
4/30/19,42,Fear,22238.06823,,14548.1,0.2356361832450249,121.19999694824219,1282.800048828125,5350.726563,97.48
5/1/19,51,Neutral,17217.47322,,14660.8,0.7746716066015402,120.4000015258789,1281.4000244140625,5402.697266,97.69
5/2/19,50,Neutral,22795.78784,,14660.8,0.7746716066015402,119.94000244140625,1269.699951171875,5505.283691,97.83
5/3/19,63,Greed,46297.17285,,14660.8,0.7746716066015402,120.6500015258789,1279.199951171875,5768.289551,97.52
5/4/19,66,Greed,39682.40899,,14660.8,0.7746716066015402,120.70333353678386,1280.0332845052083,5831.16748,97.52
5/5/19,67,Greed,23822.54378,,14660.8,0.7746716066015402,120.7566655476888,1280.8666178385417,5795.708496,97.52
5/6/19,57,Greed,25256.59633,,14660.8,0.7746716066015402,120.80999755859375,1281.699951171875,5746.807129,97.52
5/7/19,69,Greed,39905.06442,,14660.8,0.7746716066015402,121.20999908447266,1283.5,5829.501465,97.63
5/8/19,63,Greed,23074.18691,,14660.8,0.7746716066015402,120.91000366210938,1279.4000244140625,5982.45752,97.62
5/9/19,69,Greed,27453.01144,,14660.8,0.7746716066015402,121.19999694824219,1283.5,6174.528809,97.37
5/10/19,71,Greed,36623.61079,,14660.8,0.7746716066015402,121.43000030517578,1285.699951171875,6378.849121,97.33
5/11/19,76,Extreme Greed,74022.42439,,14660.8,0.7746716066015402,121.8433329264323,1290.4999593098958,7204.771484,97.33
5/12/19,75,Greed,86948.97534,,14660.8,0.7746716066015402,122.2566655476888,1295.2999674479167,6972.371582,97.33
5/13/19,78,Extreme Greed,85804.73533,,14660.8,0.7746716066015402,122.66999816894531,1300.0999755859375,7814.915039,97.32
5/14/19,78,Extreme Greed,76583.7226,,14660.8,0.7746716066015402,122.45999908447266,1294.699951171875,7994.416016,97.53
5/15/19,77,Extreme Greed,37884.32721,,14660.8,0.7746716066015402,122.38999938964844,1296.300048828125,8205.167969,97.57
5/16/19,75,Greed,69630.514,,14660.8,0.7746716066015402,121.51000213623047,1285,7884.90918,97.86
5/17/19,65,Greed,88752.00816,,14660.8,0.7746716066015402,120.6500015258789,1274.5,7343.895508,98
5/18/19,67,Greed,37054.94478,,14660.8,0.7746716066015402,120.64666748046875,1275.0333251953125,7271.208008,98
5/19/19,70,Greed,65577.44206,,14660.8,0.7746716066015402,120.6433334350586,1275.566650390625,8197.689453,98
5/20/19,73,Greed,65859.20856,,14660.8,0.7746716066015402,120.63999938964844,1276.0999755859375,7978.309082,97.93
5/21/19,68,Greed,52301.75225,,14660.8,0.7746716066015402,120.36000061035156,1272,7963.327637,98.06
5/22/19,69,Greed,49136.99459,,14660.8,0.7746716066015402,120.23999786376953,1273.5999755859375,7680.066406,98.04
5/23/19,65,Greed,49648.1847,,14660.8,0.7746716066015402,121.16999816894531,1284.800048828125,7881.84668,97.86
5/24/19,64,Greed,46664.78533,,14660.8,0.7746716066015402,121.30000305175781,1283,7987.371582,97.61
5/25/19,69,Greed,28414.32882,,14660.8,0.7746716066015402,121.18250274658203,1281.375,8052.543945,97.61
5/26/19,67,Greed,49652.14457,,14660.8,0.7746716066015402,121.06500244140625,1279.75,8673.21582,97.61
5/27/19,70,Greed,51886.76879,,14660.8,0.7746716066015402,120.94750213623047,1278.125,8805.77832,97.61
5/28/19,71,Greed,31470.55153,,14660.8,0.7746716066015402,120.83000183105469,1276.5,8719.961914,97.95
5/29/19,71,Greed,33880.86592,,14660.8,0.7746716066015402,120.87000274658203,1280.5999755859375,8659.487305,98.14
5/30/19,73,Greed,70379.99852,,14660.8,0.7746716066015402,121.69000244140625,1287.0999755859375,8319.472656,98.14
5/31/19,61,Greed,44727.49162,,14660.8,0.7746716066015402,123.33000183105469,1305.800048828125,8574.501953,97.75
6/1/19,62,Greed,31868.23416,,14782.9,0.8328331332533079,123.92333475748698,1311.433349609375,8564.016602,97.75
6/2/19,63,Greed,27835.13327,,14782.9,0.8328331332533079,124.51666768391927,1317.066650390625,8742.958008,97.75
6/3/19,66,Greed,45692.9651,,14782.9,0.8328331332533079,125.11000061035156,1322.699951171875,8208.995117,97.14
6/4/19,42,Fear,74143.94894,,14782.9,0.8328331332533079,125.1500015258789,1323.4000244140625,7707.770996,97.07
6/5/19,27,Fear,48679.65646,,14782.9,0.8328331332533079,125.47000122070312,1328.300048828125,7824.231445,97.32
6/6/19,34,Fear,36624.11875,,14782.9,0.8328331332533079,125.87999725341797,1337.5999755859375,7822.023438,97.04
6/7/19,27,Fear,33942.22566,,14782.9,0.8328331332533079,126.58999633789062,1341.199951171875,8043.951172,96.54
6/8/19,62,Greed,22657.32963,,14782.9,0.8328331332533079,126.16999816894531,1335.699951171875,7954.12793,96.54
6/9/19,62,Greed,31568.46516,,14782.9,0.8328331332533079,125.75,1330.199951171875,7688.077148,96.54
6/10/19,46,Fear,36756.07847,,14782.9,0.8328331332533079,125.33000183105469,1324.699951171875,8000.32959,96.76
6/11/19,61,Greed,30334.99943,,14782.9,0.8328331332533079,125.18000030517578,1326.4000244140625,7927.714355,96.69
6/12/19,60,Greed,41597.08262,,14782.9,0.8328331332533079,125.83000183105469,1331.9000244140625,8145.857422,97
6/13/19,63,Greed,30467.76434,,14782.9,0.8328331332533079,126.5999984741211,1339.199951171875,8230.923828,97.01
6/14/19,67,Greed,39835.24626,,14782.9,0.8328331332533079,126.55999755859375,1340.0999755859375,8693.833008,97.57
6/15/19,75,Greed,31791.63604,,14782.9,0.8328331332533079,126.53333282470703,1339.633301,8838.375,97.57
6/16/19,80,Extreme Greed,63289.25122,,14782.9,0.8328331332533079,126.50666809082031,1339.1666259765625,8994.488281,97.57
6/17/19,84,Extreme Greed,47895.48537,,14782.9,0.8328331332533079,126.4800033569336,1338.699951171875,9320.352539,97.56
6/18/19,83,Extreme Greed,51554.5694,,14782.9,0.8328331332533079,127.12000274658203,1346.5999755859375,9081.762695,97.64
6/19/19,82,Extreme Greed,32147.7065,,14782.9,0.8328331332533079,127.88999938964844,1344.5999755859375,9273.521484,97.12
6/20/19,81,Extreme Greed,34556.05398,,14782.9,0.8328331332533079,131.11000061035156,1392.9000244140625,9527.160156,96.63
6/21/19,84,Extreme Greed,50484.41589,,14782.9,0.8328331332533079,131.97999572753906,1396.199951171875,10144.55664,96.22
6/22/19,83,Extreme Greed,104169.448,,14782.9,0.8328331332533079,132.63333129882812,1402.2333170572917,10701.69141,96.22
6/23/19,84,Extreme Greed,57445.32395,,14782.9,0.8328331332533079,133.2866668701172,1408.2666829427083,10855.37109,96.22
6/24/19,80,Extreme Greed,43101.04529,,14782.9,0.8328331332533079,133.94000244140625,1414.300048828125,11011.10254,95.98
6/25/19,87,Extreme Greed,61276.68665,,14782.9,0.8328331332533079,134.1999969482422,1414.9000244140625,11790.91699,96.14
6/26/19,95,Extreme Greed,155930.1474,,14782.9,0.8328331332533079,132.97000122070312,1411.5999755859375,13016.23145,96.21
6/27/19,92,Extreme Greed,173894.8209,,14782.9,0.8328331332533079,132.83999633789062,1408.4000244140625,11182.80664,96.19
6/28/19,62,Greed,95795.20396,,14782.9,0.8328331332533079,133.1999969482422,1409.699951171875,12407.33203,96.13
6/29/19,74,Greed,69642.07416,,14782.9,0.8328331332533079,132.33999633789062,1401.6666259765625,11959.37109,96.13
6/30/19,78,Extreme Greed,84512.53044,,14782.9,0.8328331332533079,131.47999572753906,1393.633301,10817.15527,96.13
7/1/19,65,Greed,90962.26827,,14865.4,0.5580772378897203,130.6199951171875,1385.5999755859375,10583.13477,96.84
7/2/19,63,Greed,109561.0387,,14865.4,0.5580772378897203,133.41000366210938,1404.5999755859375,10801.67773,96.73
7/3/19,79,Extreme Greed,96815.90029,,14865.4,0.5580772378897203,133.6300048828125,1417.699951171875,11961.26953,96.77
7/4/19,76,Extreme Greed,66512.22189,,14865.4,0.5580772378897203,132.88500213623047,1407.199951171875,11215.4375,96.77
7/5/19,67,Greed,63534.35058,,14865.4,0.5580772378897203,132.13999938964844,1396.699951171875,10978.45996,97.29
7/6/19,72,Greed,51469.49633,,14865.4,0.5580772378897203,131.8566640218099,1396.7999674479167,11208.55078,97.29
7/7/19,67,Greed,38884.7956,,14865.4,0.5580772378897203,131.57332865397134,1396.8999837239583,11450.84668,97.29
7/8/19,74,Greed,52182.36722,,14865.4,0.5580772378897203,131.2899932861328,1397,12285.95801,97.38
7/9/19,84,Extreme Greed,78442.13034,,14865.4,0.5580772378897203,131.75,1397.5,12573.8125,97.49
7/10/19,83,Extreme Greed,109246.045,,14865.4,0.5580772378897203,133.8300018310547,1410.0999755859375,12156.5127,97.1
7/11/19,62,Greed,87506.46106,,14865.4,0.5580772378897203,132.6999969482422,1404.300048828125,11358.66211,97.05
7/12/19,33,Fear,56321.85828,,14865.4,0.5580772378897203,133.52999877929688,1409.9000244140625,11815.98633,96.81
7/13/19,65,Greed,54245.59455,,14865.4,0.5580772378897203,133.52999877929688,1410.4000244140625,11392.37891,96.81
7/14/19,61,Greed,72517.57924,,14865.4,0.5580772378897203,133.52999877929688,1410.9000244140625,10256.05859,96.81
7/15/19,16,Extreme Fear,81922.42633,,14865.4,0.5580772378897203,133.52999877929688,1411.4000244140625,10895.08984,96.93
7/16/19,34,Fear,97219.44341,,14865.4,0.5580772378897203,132.39999389648438,1409.199951171875,9477.641602,97.39
7/17/19,19,Extreme Fear,84942.67272,,14865.4,0.5580772378897203,134.5800018310547,1421.300048828125,9693.802734,97.22
7/18/19,40,Fear,80283.31025,,14865.4,0.5580772378897203,136.47999572753906,1426.0999755859375,10666.48242,96.79
7/19/19,42,Fear,56546.93213,,14865.4,0.5580772378897203,134.47000122070312,1425.0999755859375,10530.73242,97.15
7/20/19,34,Fear,47331.89985,,14865.4,0.5580772378897203,134.4633331298828,1425.1666666666667,10767.13965,97.15
7/21/19,42,Fear,38834.28794,,14865.4,0.5580772378897203,134.4566650390625,1425.2333577473958,10599.10547,97.15
7/22/19,42,Fear,40467.95484,,14865.4,0.5580772378897203,134.4499969482422,1425.300048828125,10343.10645,97.26
7/23/19,40,Fear,47624.37071,,14865.4,0.5580772378897203,133.69000244140625,1420.0999755859375,9900.767578,97.7
7/24/19,20,Extreme Fear,43475.38038,,14865.4,0.5580772378897203,134.3699951171875,1422.800048828125,9811.925781,97.73
7/25/19,42,Fear,37873.35473,,14865.4,0.5580772378897203,133.4199981689453,1413.9000244140625,9911.841797,97.82
7/26/19,24,Extreme Fear,27167.46322,,14865.4,0.5580772378897203,133.63999938964844,1418.5,9870.303711,98.01
7/27/19,47,Neutral,43809.7783,,14865.4,0.5580772378897203,133.9366658528646,1418.8666585286458,9477.677734,98.01
7/28/19,16,Extreme Fear,29401.02294,,14865.4,0.5580772378897203,134.23333231608072,1419.2333170572917,9552.860352,98.01
7/29/19,19,Extreme Fear,29021.93741,,14865.4,0.5580772378897203,134.52999877929688,1419.5999755859375,9519.145508,98.04
7/30/19,22,Extreme Fear,32536.36883,,14865.4,0.5580772378897203,134.97999572753906,1429.699951171875,9607.423828,98.05
7/31/19,31,Fear,39515.35456,,14865.4,0.5580772378897203,133.2100067138672,1426.0999755859375,10085.62793,98.52
8/1/19,57,Greed,41727.63703,,14947.6,0.5529619115530071,136.41000366210938,1420.9000244140625,10399.66895,98.37
8/2/19,61,Greed,42990.44422,,14947.6,0.5529619115530071,135.88999938964844,1445.5999755859375,10518.1748,98.07
8/3/19,61,Greed,33802.31882,,14947.6,0.5529619115530071,136.52333068847656,1451.9333089192708,10821.72656,98.07
8/4/19,62,Greed,39924.74514,,14947.6,0.5529619115530071,137.1566619873047,1458.2666422526042,10970.18457,98.07
8/5/19,64,Greed,65153.67371,,14947.6,0.5529619115530071,137.7899932861328,1464.5999755859375,11805.65332,97.52
8/6/19,66,Greed,76705.38988,,14947.6,0.5529619115530071,138.91000366210938,1472.4000244140625,11478.16895,97.63
8/7/19,45,Fear,69173.39035,,14947.6,0.5529619115530071,141.02000427246094,1507.300048828125,11941.96875,97.54
8/8/19,61,Greed,51207.25717,,14947.6,0.5529619115530071,141.72999572753906,1497.699951171875,11966.40723,97.62
8/9/19,60,Greed,39427.15259,,14947.6,0.5529619115530071,141.25999450683594,1496.5999755859375,11862.93652,97.49
8/10/19,59,Greed,42633.08705,,14947.6,0.5529619115530071,141.71666463216147,1499.5,11354.02441,97.49
8/11/19,45,Fear,26772.90691,,14947.6,0.5529619115530071,142.17333475748697,1502.4000244140625,11523.5791,97.49
8/12/19,48,Neutral,17568.22708,,14947.6,0.5529619115530071,142.6300048828125,1505.300048828125,11382.61621,97.38
8/13/19,45,Fear,33234.72968,,14947.6,0.5529619115530071,141.77999877929688,1502.199951171875,10895.83008,97.81
8/14/19,11,Extreme Fear,54451.8475,,14947.6,0.5529619115530071,142.75,1515.9000244140625,10051.7041,97.99
8/15/19,13,Extreme Fear,38174.45112,,14947.6,0.5529619115530071,143.6999969482422,1519.5999755859375,10311.5459,98.14
8/16/19,31,Fear,51758.14292,,14947.6,0.5529619115530071,142.77999877929688,1512.5,10374.33887,98.14
8/17/19,20,Extreme Fear,29000.5812,,14947.6,0.5529619115530071,142.22333272298178,1508.4666748046875,10231.74414,98.14
8/18/19,14,Extreme Fear,24085.39517,,14947.6,0.5529619115530071,141.66666666666666,1504.433349609375,10345.81055,98.14
8/19/19,30,Fear,37243.31922,,14947.6,0.5529619115530071,141.11000061035156,1500.4000244140625,10916.05371,98.35
8/20/19,39,Fear,32298.92168,,14947.6,0.5529619115530071,142.2100067138672,1504.5999755859375,10763.23242,98.19
8/21/19,11,Extreme Fear,47355.71928,,14947.6,0.5529619115530071,141.75999450683594,1504.5999755859375,10138.0498,98.3
8/22/19,5,Extreme Fear,34059.64274,,14947.6,0.5529619115530071,141.39999389648438,1497.300048828125,10131.05566,98.17
8/23/19,33,Fear,27550.33617,,14947.6,0.5529619115530071,144.1699981689453,1526.5999755859375,10407.96484,97.64
8/24/19,39,Fear,27692.45684,,14947.6,0.5529619115530071,144.17666625976562,1526.5,10159.96094,97.64
8/25/19,33,Fear,26271.6574,,14947.6,0.5529619115530071,144.18333435058594,1526.4000244140625,10138.51758,97.64
8/26/19,41,Fear,41687.5116,,14947.6,0.5529619115530071,144.19000244140625,1526.300048828125,10370.82031,98.08
8/27/19,30,Fear,28402.77538,,14947.6,0.5529619115530071,145.57000732421875,1541,10185.5,98
8/28/19,32,Fear,42110.55538,,14947.6,0.5529619115530071,145.16000366210938,1537.800048828125,9754.422852,98.21
8/29/19,20,Extreme Fear,35532.69491,,14947.6,0.5529619115530071,144.1199951171875,1526.5,9510.200195,98.51
8/30/19,24,Extreme Fear,26834.3181,,14947.6,0.5529619115530071,143.75,1519.0999755859375,9598.173828,98.92
8/31/19,20,Extreme Fear,17130.29007,,14947.6,0.5529619115530071,144.25,1525.7999877929688,9630.664063,98.92
9/1/19,24,Extreme Fear,19545.40484,,15039.5,0.6148144183681703,144.75,1532.5,9757.970703,98.92
9/2/19,28,Fear,44740.24809,,15039.5,0.6148144183681703,145.25,1539.2000122070312,10346.76074,98.92
9/3/19,41,Fear,47998.37678,,15039.5,0.6148144183681703,145.75,1545.9000244140625,10623.54004,99
9/4/19,43,Fear,43943.88903,,15039.5,0.6148144183681703,146.66000366210938,1550.300048828125,10594.49316,98.45
9/5/19,41,Fear,33970.96064,,15039.5,0.6148144183681703,143.13999938964844,1515.4000244140625,10575.5332,98.41
9/6/19,43,Fear,58799.64096,,15039.5,0.6148144183681703,141.9199981689453,1506.199951171875,10353.30273,98.39
9/7/19,39,Fear,27637.87739,,15039.5,0.6148144183681703,141.7433319091797,1504.8666178385417,10517.25488,98.39
9/8/19,43,Fear,23984.67202,,15039.5,0.6148144183681703,141.56666564941406,1503.5332845052083,10441.27637,98.39
9/9/19,41,Fear,39835.72761,,15039.5,0.6148144183681703,141.38999938964844,1502.199951171875,10334.97461,98.28
9/10/19,41,Fear,28915.41223,,15039.5,0.6148144183681703,140.17999267578125,1490.300048828125,10115.97559,98.33
9/11/19,38,Fear,31953.82456,,15039.5,0.6148144183681703,141.02999877929688,1494.4000244140625,10178.37207,98.64
9/12/19,39,Fear,34511.16276,,15039.5,0.6148144183681703,141.32000732421875,1498.699951171875,10410.12695,98.31
9/13/19,38,Fear,30280.33978,,15039.5,0.6148144183681703,140.14999389648438,1490.9000244140625,10360.54688,98.26
9/14/19,39,Fear,23621.53352,,15039.5,0.6148144183681703,140.53999837239584,1494.9666748046875,10358.04883,98.26
9/15/19,38,Fear,18047.65401,,15039.5,0.6148144183681703,140.93000284830728,1499.0333251953125,10347.71289,98.26
9/16/19,38,Fear,28971.40166,,15039.5,0.6148144183681703,141.32000732421875,1503.0999755859375,10276.79395,98.61
9/17/19,41,Fear,22914.32456,,15039.5,0.6148144183681703,141.60000610351562,1505.0999755859375,10241.27246,98.26
9/18/19,38,Fear,24250.2493,,15039.5,0.6148144183681703,140.7100067138672,1507.5,10198.24805,98.56
9/19/19,31,Fear,44826.28258,,15039.5,0.6148144183681703,141.27999877929688,1498.4000244140625,10266.41504,98.27
9/20/19,41,Fear,25088.49107,,15039.5,0.6148144183681703,142.9499969482422,1507.300048828125,10181.6416,98.51
9/21/19,37,Fear,20544.1752,,15039.5,0.6148144183681703,143.21666463216147,1512.7666829427083,10019.7168,98.51
9/22/19,37,Fear,22049.27526,,15039.5,0.6148144183681703,143.48333231608072,1518.2333170572917,10070.39258,98.51
9/23/19,41,Fear,31937.23236,,15039.5,0.6148144183681703,143.75,1523.699951171875,9729.324219,98.6
9/24/19,39,Fear,94007.3452,,15039.5,0.6148144183681703,144.50999450683594,1532.0999755859375,8620.566406,98.34
9/25/19,15,Extreme Fear,60783.89226,,15039.5,0.6148144183681703,141.8300018310547,1504.5999755859375,8486.993164,99.04
9/26/19,12,Extreme Fear,67930.85375,,15039.5,0.6148144183681703,141.7899932861328,1507.5,8118.967773,99.13
9/27/19,24,Extreme Fear,43882.92463,,15039.5,0.6148144183681703,141.05999755859375,1499.0999755859375,8251.845703,99.11
9/28/19,32,Fear,34473.60517,,15039.5,0.6148144183681703,140.32999674479166,1487.9666341145833,8245.915039,99.11
9/29/19,33,Fear,31544.21139,,15039.5,0.6148144183681703,139.5999959309896,1476.8332926432292,8104.185547,99.11
9/30/19,27,Fear,55865.48726,,15039.5,0.6148144183681703,138.8699951171875,1465.699951171875,8293.868164,99.38
10/1/19,38,Fear,43479.58742,,15174.6,0.8983011403304708,139.6300048828125,1482,8343.276367,99.13
10/2/19,39,Fear,26243.38664,,15174.6,0.8983011403304708,141.25999450683594,1501,8393.041992,99.02
10/3/19,37,Fear,30488.28406,,15174.6,0.8983011403304708,141.89999389648438,1507.0999755859375,8259.992188,98.86
10/4/19,30,Fear,26476.3304,,15174.6,0.8983011403304708,141.89999389648438,1506.199951171875,8205.939453,98.81
10/5/19,31,Fear,21907.61556,,15174.6,0.8983011403304708,141.49666341145834,1503.3666178385417,8151.500488,98.81
10/6/19,32,Fear,34676.10405,,15174.6,0.8983011403304708,141.09333292643228,1500.5332845052083,7988.155762,98.81
10/7/19,27,Fear,52202.0723,,15174.6,0.8983011403304708,140.69000244140625,1497.699951171875,8245.623047,98.97
10/8/19,39,Fear,35452.65742,,15174.6,0.8983011403304708,141.9199981689453,1497.199951171875,8228.783203,99.13
10/9/19,37,Fear,55038.70438,,15174.6,0.8983011403304708,142.0500030517578,1506.0999755859375,8595.740234,99.12
10/10/19,41,Fear,39137.94617,,15174.6,0.8983011403304708,140.80999755859375,1494.800048828125,8586.473633,98.7
10/11/19,39,Fear,50405.28442,,15174.6,0.8983011403304708,140.02999877929688,1482.699951171875,8321.756836,98.3
10/12/19,38,Fear,21339.3341,,15174.6,0.8983011403304708,140.21666463216147,1485.699951171875,8336.555664,98.3
10/13/19,38,Fear,27840.73995,,15174.6,0.8983011403304708,140.40333048502603,1488.699951171875,8321.005859,98.3
10/14/19,37,Fear,29810.66325,,15174.6,0.8983011403304708,140.58999633789062,1491.699951171875,8374.686523,98.45
10/15/19,39,Fear,32773.06248,,15174.6,0.8983011403304708,139.61000061035156,1477.5999755859375,8205.369141,98.29
10/16/19,40,Fear,34733.59397,,15174.6,0.8983011403304708,140.41000366210938,1488,8047.526855,98
10/17/19,40,Fear,29656.94916,,15174.6,0.8983011403304708,140.61000061035156,1492.300048828125,8103.911133,97.61
10/18/19,40,Fear,31353.18142,,15174.6,0.8983011403304708,140.4600067138672,1488.199951171875,7973.20752,97.28
10/19/19,41,Fear,26627.88939,,15174.6,0.8983011403304708,140.2366689046224,1486.2666422526042,7988.560547,97.28
10/20/19,37,Fear,34286.45265,,15174.6,0.8983011403304708,140.0133310953776,1484.3333333333333,8222.078125,97.28
10/21/19,37,Fear,30448.67954,,15174.6,0.8983011403304708,139.7899932861328,1482.4000244140625,8243.720703,97.33
10/22/19,39,Fear,34651.82866,,15174.6,0.8983011403304708,140.1999969482422,1481.699951171875,8078.203125,97.53
10/23/19,33,Fear,63897.4571,,15174.6,0.8983011403304708,140.52999877929688,1489.9000244140625,7514.671875,97.49
10/24/19,20,Extreme Fear,32714.38327,,15174.6,0.8983011403304708,141.52999877929688,1498.9000244140625,7493.48877,97.63
10/25/19,24,Extreme Fear,90748.21817,,15174.6,0.8983011403304708,141.86000061035156,1499.5,8660.700195,97.83
10/26/19,53,Neutral,162588.5854,,15174.6,0.8983011403304708,141.45333353678384,1496.3333333333333,9244.972656,97.83
10/27/19,50,Neutral,93833.5416,,15174.6,0.8983011403304708,141.04666646321616,1493.1666666666667,9551.714844,97.83
10/28/19,52,Neutral,80174.21732,,15174.6,0.8983011403304708,140.63999938964844,1490,9256.148438,97.76
10/29/19,54,Neutral,64158.46245,,15174.6,0.8983011403304708,140.25,1487,9427.6875,97.69
10/30/19,53,Neutral,55241.78643,,15174.6,0.8983011403304708,141.02000427246094,1493.199951171875,9205.726563,97.65
10/31/19,50,Neutral,54376.0249,,15174.6,0.8983011403304708,142.42999267578125,1511.4000244140625,9199.584961,97.35
11/1/19,49,Neutral,43594.81412,,15273.3,0.6504290063658935,142.55999755859375,1508,9261.104492,97.24
11/2/19,51,Neutral,28923.06083,,15273.3,0.6504290063658935,142.42332967122397,1508,9324.717773,97.24
11/3/19,56,Greed,27894.37828,,15273.3,0.6504290063658935,142.28666178385416,1508,9235.354492,97.24
11/4/19,49,Neutral,45894.45628,,15273.3,0.6504290063658935,142.14999389648438,1508,9412.612305,97.5
11/5/19,54,Neutral,45935.87367,,15273.3,0.6504290063658935,139.85000610351562,1480.800048828125,9342.527344,97.98
11/6/19,53,Neutral,37336.17037,,15273.3,0.6504290063658935,140.4499969482422,1490.199951171875,9360.879883,97.95
11/7/19,54,Neutral,39117.47085,,15273.3,0.6504290063658935,138.27000427246094,1464.199951171875,9267.561523,98.14
11/8/19,42,Fear,62107.28924,,15273.3,0.6504290063658935,137.38999938964844,1461.300048828125,8804.880859,98.35
11/9/19,38,Fear,29469.48141,,15273.3,0.6504290063658935,137.27999877929688,1459.366699,8813.582031,98.35
11/10/19,39,Fear,34422.0298,,15273.3,0.6504290063658935,137.1699981689453,1457.433349609375,9055.526367,98.35
11/11/19,40,Fear,44888.05355,,15273.3,0.6504290063658935,137.05999755859375,1455.5,8757.788086,98.2
11/12/19,39,Fear,40366.62947,,15273.3,0.6504290063658935,137.42999267578125,1452.0999755859375,8815.662109,98.31
11/13/19,38,Fear,26810.11692,,15273.3,0.6504290063658935,137.97999572753906,1461.699951171875,8808.262695,98.37
11/14/19,41,Fear,33468.46896,,15273.3,0.6504290063658935,138.55999755859375,1471.800048828125,8708.094727,98.16
11/15/19,38,Fear,46087.41775,,15273.3,0.6504290063658935,138.2100067138672,1467.300048828125,8491.992188,98
11/16/19,41,Fear,20902.29975,,15273.3,0.6504290063658935,138.34666951497397,1468.5000406901042,8550.760742,98
11/17/19,38,Fear,27009.03708,,15273.3,0.6504290063658935,138.48333231608072,1469.7000325520833,8577.975586,98
11/18/19,38,Fear,43017.69094,,15273.3,0.6504290063658935,138.6199951171875,1470.9000244140625,8309.286133,97.79
